op_carrier_fl_num,op_unique_carrier,origin_airport_id,dest_airport_id,distance,route,day,Key,fl_date,AvgTemp,Precipitation,Snow_mm,WindSpeed,lat,lon,Month
5211,17,11109,12266,809.0,691,7,38.805801-38.805801,2020-01-07,3.1,0.0,0.0,11.2,38.805801,-104.700996,1
1826,1,11109,11298,592.0,690,4,38.805801-38.805801,2020-01-04,2.9,0.0,0.0,13.3,38.805801,-104.700996,1
4022,14,11109,11298,592.0,690,7,38.805801-38.805801,2020-01-07,3.1,0.0,0.0,11.2,38.805801,-104.700996,1
5712,17,11109,11292,73.0,689,4,38.805801-38.805801,2020-01-04,2.9,0.0,0.0,13.3,38.805801,-104.700996,1
2811,19,11884,14057,279.0,1375,3,47.6199-47.6199,2020-01-03,3.4,0.3,0.0,21.6,47.6199,-117.533997,1
2085,1,11884,14107,1020.0,1376,6,47.6199-47.6199,2020-01-06,1.5,1.5,0.0,33.5,47.6199,-117.533997,1
247,2,11884,14747,224.0,1378,7,47.6199-47.6199,2020-01-07,6.4,1.3,0.0,26.6,47.6199,-117.533997,1
633,2,11884,14747,224.0,1378,4,47.6199-47.6199,2020-01-04,6.1,0.0,0.0,32.8,47.6199,-117.533997,1
2635,19,11884,14679,1027.0,1377,1,47.6199-47.6199,2020-01-01,4.8,0.0,0.0,29.2,47.6199,-117.533997,1
2953,19,11884,14747,224.0,1378,3,47.6199-47.6199,2020-01-03,3.4,0.3,0.0,21.6,47.6199,-117.533997,1
3339,17,11884,14057,279.0,1375,6,47.6199-47.6199,2020-01-06,1.5,1.5,0.0,33.5,47.6199,-117.533997,1
2195,19,11884,14747,224.0,1378,1,47.6199-47.6199,2020-01-01,4.8,0.0,0.0,29.2,47.6199,-117.533997,1
603,21,11884,14107,1020.0,1376,2,47.6199-47.6199,2020-01-02,2.8,1.3,0.0,20.5,47.6199,-117.533997,1
3467,17,11884,14057,279.0,1375,1,47.6199-47.6199,2020-01-01,4.8,0.0,0.0,29.2,47.6199,-117.533997,1
5701,6,11884,14747,224.0,1378,3,47.6199-47.6199,2020-01-03,3.4,0.3,0.0,21.6,47.6199,-117.533997,1
2029,10,11884,12889,806.0,1369,7,47.6199-47.6199,2020-01-07,6.4,1.3,0.0,26.6,47.6199,-117.533997,1
2355,19,11884,14057,279.0,1375,1,47.6199-47.6199,2020-01-01,4.8,0.0,0.0,29.2,47.6199,-117.533997,1
2347,19,11884,14747,224.0,1378,5,47.6199-47.6199,2020-01-05,1.4,1.0,0.0,19.8,47.6199,-117.533997,1
2876,1,11884,14107,1020.0,1376,2,47.6199-47.6199,2020-01-02,2.8,1.3,0.0,20.5,47.6199,-117.533997,1
3532,23,11884,11292,836.0,1367,3,47.6199-47.6199,2020-01-03,3.4,0.3,0.0,21.6,47.6199,-117.533997,1
2371,19,11884,14747,224.0,1378,1,47.6199-47.6199,2020-01-01,4.8,0.0,0.0,29.2,47.6199,-117.533997,1
2846,7,11884,13487,1175.0,1371,6,47.6199-47.6199,2020-01-06,1.5,1.5,0.0,33.5,47.6199,-117.533997,1
5692,6,11884,14747,224.0,1378,6,47.6199-47.6199,2020-01-06,1.5,1.5,0.0,33.5,47.6199,-117.533997,1
2891,19,11884,14004,222.0,1374,4,47.6199-47.6199,2020-01-04,6.1,0.0,0.0,32.8,47.6199,-117.533997,1
5319,17,11884,14771,733.0,1379,6,47.6199-47.6199,2020-01-06,1.5,1.5,0.0,33.5,47.6199,-117.533997,1
5029,21,11884,14107,1020.0,1376,1,47.6199-47.6199,2020-01-01,4.8,0.0,0.0,29.2,47.6199,-117.533997,1
1654,21,11884,12889,806.0,1369,2,47.6199-47.6199,2020-01-02,2.8,1.3,0.0,20.5,47.6199,-117.533997,1
3481,17,11884,14057,279.0,1375,4,47.6199-47.6199,2020-01-04,6.1,0.0,0.0,32.8,47.6199,-117.533997,1
14,21,11884,12889,806.0,1369,5,47.6199-47.6199,2020-01-05,1.4,1.0,0.0,19.8,47.6199,-117.533997,1
2362,19,11884,14747,224.0,1378,5,47.6199-47.6199,2020-01-05,1.4,1.0,0.0,19.8,47.6199,-117.533997,1
2891,19,11884,14004,222.0,1374,3,47.6199-47.6199,2020-01-03,3.4,0.3,0.0,21.6,47.6199,-117.533997,1
2811,19,11884,14057,279.0,1375,5,47.6199-47.6199,2020-01-05,1.4,1.0,0.0,19.8,47.6199,-117.533997,1
2362,19,11884,14747,224.0,1378,4,47.6199-47.6199,2020-01-04,6.1,0.0,0.0,32.8,47.6199,-117.533997,1
2073,19,11884,10713,287.0,1366,2,47.6199-47.6199,2020-01-02,2.8,1.3,0.0,20.5,47.6199,-117.533997,1
2072,7,11884,13487,1175.0,1371,5,47.6199-47.6199,2020-01-05,1.4,1.0,0.0,19.8,47.6199,-117.533997,1
3648,14,11884,11298,1477.0,1368,7,47.6199-47.6199,2020-01-07,6.4,1.3,0.0,26.6,47.6199,-117.533997,1
1408,7,11884,14747,224.0,1378,1,47.6199-47.6199,2020-01-01,4.8,0.0,0.0,29.2,47.6199,-117.533997,1
5715,6,11884,14747,224.0,1378,5,47.6199-47.6199,2020-01-05,1.4,1.0,0.0,19.8,47.6199,-117.533997,1
2072,7,11884,13487,1175.0,1371,2,47.6199-47.6199,2020-01-02,2.8,1.3,0.0,20.5,47.6199,-117.533997,1
486,20,11884,13930,1498.0,1373,6,47.6199-47.6199,2020-01-06,1.5,1.5,0.0,33.5,47.6199,-117.533997,1
2807,19,11884,14057,279.0,1375,2,47.6199-47.6199,2020-01-02,2.8,1.3,0.0,20.5,47.6199,-117.533997,1
2823,7,11884,14869,546.0,1380,6,47.6199-47.6199,2020-01-06,1.5,1.5,0.0,33.5,47.6199,-117.533997,1
633,2,11884,14747,224.0,1378,5,47.6199-47.6199,2020-01-05,1.4,1.0,0.0,19.8,47.6199,-117.533997,1
2947,19,11884,14747,224.0,1378,7,47.6199-47.6199,2020-01-07,6.4,1.3,0.0,26.6,47.6199,-117.533997,1
579,21,11884,11292,836.0,1367,5,47.6199-47.6199,2020-01-05,1.4,1.0,0.0,19.8,47.6199,-117.533997,1
5690,6,11884,12892,945.0,1370,3,47.6199-47.6199,2020-01-03,3.4,0.3,0.0,21.6,47.6199,-117.533997,1
333,21,11884,13796,723.0,1372,7,47.6199-47.6199,2020-01-07,6.4,1.3,0.0,26.6,47.6199,-117.533997,1
5726,6,11884,14747,224.0,1378,3,47.6199-47.6199,2020-01-03,3.4,0.3,0.0,21.6,47.6199,-117.533997,1
3969,17,11884,14747,224.0,1378,5,47.6199-47.6199,2020-01-05,1.4,1.0,0.0,19.8,47.6199,-117.533997,1
1281,7,13487,10627,386.0,2319,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
1833,7,13487,11986,408.0,2343,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
4052,17,13487,10627,386.0,2319,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
5980,17,13487,11292,680.0,2332,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
1991,7,13487,10397,907.0,2316,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
3601,23,13487,11618,1008.0,2337,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
4840,0,13487,11193,596.0,2328,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
3659,17,13487,11637,223.0,2338,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
3866,17,13487,13029,331.0,2354,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
929,7,13487,13486,1013.0,2365,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
3842,17,13487,14696,411.0,2379,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
1316,7,13487,14057,1426.0,2370,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
1016,21,13487,14107,1276.0,2372,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
5364,0,13487,11267,574.0,2330,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
2193,7,13487,14747,1399.0,2381,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
1310,7,13487,12478,1029.0,2350,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
1122,7,13487,10397,907.0,2316,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
3649,17,13487,11637,223.0,2338,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
4768,0,13487,11203,175.0,2329,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
2454,7,13487,14679,1532.0,2378,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
374,21,13487,10821,936.0,2322,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
4861,0,13487,10693,695.0,2320,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
1342,15,13487,11433,528.0,2336,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
3862,17,13487,13029,331.0,2354,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
2961,7,13487,14100,980.0,2371,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
968,7,13487,12953,1020.0,2353,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
2041,7,13487,11884,1175.0,2341,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
1802,7,13487,13485,228.0,2364,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
4493,12,13487,13930,334.0,2369,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
3217,17,13487,13930,334.0,2369,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
3028,7,13487,11298,852.0,2333,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
1415,7,13487,13204,1310.0,2356,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
2827,7,13487,12889,1299.0,2351,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
2303,7,13487,14492,980.0,2376,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
3549,17,13487,12278,545.0,2347,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
2601,7,13487,13204,1310.0,2356,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
2755,7,13487,12889,1299.0,2351,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
5150,0,13487,14100,980.0,2371,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
1864,20,13487,11292,680.0,2332,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
1156,7,13487,11648,1026.0,2339,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
1135,1,13487,13930,334.0,2369,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
6332,22,13487,12266,1034.0,2346,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
4864,0,13487,11042,622.0,2325,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
4071,17,13487,11003,220.0,2324,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
2744,7,13487,14635,1416.0,2377,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
894,1,13487,11057,930.0,2326,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
3526,17,13487,11898,284.0,2342,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
2063,7,13487,12478,1029.0,2350,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
1328,7,13487,13342,297.0,2360,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
3506,17,13487,13485,228.0,2364,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
1936,7,13487,13303,1501.0,2359,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
3988,21,13487,13232,349.0,2357,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
2995,7,13487,13204,1310.0,2356,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
4730,17,13487,11433,528.0,2336,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
2714,7,13487,15376,1298.0,2386,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
1142,2,13487,14679,1532.0,2378,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
934,10,13487,14635,1416.0,2377,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
402,20,13487,13930,334.0,2369,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
6034,22,13487,12266,1034.0,2346,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
3766,17,13487,12266,1034.0,2346,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
5049,0,13487,11423,232.0,2335,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
1593,7,13487,14771,1589.0,2382,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
3944,17,13487,13485,228.0,2364,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
2236,4,13487,10721,1124.0,2321,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
434,7,13487,14869,991.0,2383,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
415,7,13487,14107,1276.0,2372,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
1270,7,13487,14107,1276.0,2372,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
2819,7,13487,14869,991.0,2383,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
3540,17,13487,11898,284.0,2342,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
4210,17,13487,12343,255.0,2349,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
946,7,13487,14262,1454.0,2375,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
1133,7,13487,11775,196.0,2340,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
2407,7,13487,14869,991.0,2383,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
2223,7,13487,13930,334.0,2369,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
3734,17,13487,11003,220.0,2324,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
1114,20,13487,11292,680.0,2332,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
830,7,13487,12889,1299.0,2351,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
1734,7,13487,14635,1416.0,2377,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
2203,1,13487,11298,852.0,2333,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
1366,7,13487,10721,1124.0,2321,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
4171,17,13487,14108,342.0,2373,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
4913,0,13487,11267,574.0,2330,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
4319,17,13487,13367,274.0,2361,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
2363,1,13487,14107,1276.0,2372,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
884,7,13487,14679,1532.0,2378,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
2759,7,13487,11292,680.0,2332,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
492,7,13487,11298,852.0,2333,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
4931,0,13487,13485,228.0,2364,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
2642,7,13487,14747,1399.0,2381,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
1597,7,13487,10849,874.0,2323,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
4098,17,13487,12264,908.0,2345,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
2746,7,13487,14771,1589.0,2382,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
5620,17,13487,14771,1589.0,2382,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
6200,12,13487,15016,448.0,2385,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
3709,17,13487,12339,503.0,2348,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
3663,17,13487,11337,144.0,2334,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
4215,17,13487,13459,300.0,2363,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
665,7,13487,10721,1124.0,2321,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
4908,0,13487,13871,282.0,2368,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
5347,0,13487,11423,232.0,2335,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
336,7,13487,14635,1416.0,2377,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
4115,17,13487,11898,284.0,2342,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
425,7,13487,14262,1454.0,2375,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
968,7,13487,12953,1020.0,2353,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
2605,7,13487,12889,1299.0,2351,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
135,15,13487,13204,1310.0,2356,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
4135,17,13487,13244,700.0,2358,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
1342,15,13487,11433,528.0,2336,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
2890,7,13487,11298,852.0,2333,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
5150,0,13487,14100,980.0,2371,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
5736,21,13487,13198,393.0,2355,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
2903,7,13487,14107,1276.0,2372,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
4841,0,13487,11193,596.0,2328,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
3538,17,13487,11898,284.0,2342,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
2642,7,13487,14747,1399.0,2381,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
1188,7,13487,10397,907.0,2316,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
5209,0,13487,11193,596.0,2328,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
3944,17,13487,13485,228.0,2364,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
550,7,13487,14492,980.0,2376,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
5373,0,13487,11042,622.0,2325,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
2397,7,13487,10423,1042.0,2318,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
4138,17,13487,13485,228.0,2364,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
4904,0,13487,13198,393.0,2355,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
492,7,13487,11298,852.0,2333,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
993,1,13487,11057,930.0,2326,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
1755,7,13487,13495,1039.0,2366,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
1626,7,13487,14057,1426.0,2370,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
3888,17,13487,11042,622.0,2325,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
2545,1,13487,11298,852.0,2333,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
3001,7,13487,10693,695.0,2320,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
2980,7,13487,14635,1416.0,2377,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
4116,17,13487,12339,503.0,2348,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
3842,17,13487,14696,411.0,2379,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
5054,0,13487,12339,503.0,2348,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
951,7,13487,13198,393.0,2355,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
1310,7,13487,12478,1029.0,2350,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
3627,17,13487,14730,604.0,2380,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
2089,7,13487,14908,1522.0,2384,4,44.882-44.882,2020-01-04,-3.2,0.0,100.0,13.3,44.882,-93.221802,1
2961,7,13487,14100,980.0,2371,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
1303,7,13487,11298,852.0,2333,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
1715,7,13487,10397,907.0,2316,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
1017,2,13487,14747,1399.0,2381,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
3970,17,13487,14252,1254.0,2374,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
3997,17,13487,13433,449.0,2362,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
1543,7,13487,12892,1535.0,2352,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
537,21,13487,13232,349.0,2357,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
1565,7,13487,10397,907.0,2316,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
1353,7,13487,13204,1310.0,2356,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
319,15,13487,14635,1416.0,2377,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
3599,17,13487,10408,236.0,2317,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
3964,17,13487,13851,694.0,2367,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
3707,17,13487,11637,223.0,2338,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
5013,0,13487,11618,1008.0,2337,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
6205,12,13487,15016,448.0,2385,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
1796,7,13487,12953,1020.0,2353,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
4500,23,13487,12953,1020.0,2353,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
1779,7,13487,11292,680.0,2332,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
4636,23,13487,11278,931.0,2331,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
1619,7,13487,14679,1532.0,2378,1,44.882-44.882,2020-01-01,-6.4,0.0,130.0,11.2,44.882,-93.221802,1
3538,23,13487,11618,1008.0,2337,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
3659,17,13487,11637,223.0,2338,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
4040,17,13487,11066,626.0,2327,7,44.882-44.882,2020-01-07,-2.3,0.0,80.0,19.4,44.882,-93.221802,1
4036,17,13487,16869,553.0,2387,5,44.882-44.882,2020-01-05,-0.8,0.3,100.0,19.1,44.882,-93.221802,1
1822,7,13487,15016,448.0,2385,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
5620,17,13487,14771,1589.0,2382,6,44.882-44.882,2020-01-06,-2.4,0.0,80.0,13.7,44.882,-93.221802,1
3988,17,13487,12266,1034.0,2346,2,44.882-44.882,2020-01-02,1.3,0.0,130.0,12.2,44.882,-93.221802,1
4221,17,13487,12343,255.0,2349,3,44.882-44.882,2020-01-03,0.3,0.0,100.0,9.7,44.882,-93.221802,1
