"op_carrier_fl_num","op_unique_carrier","origin_airport_id","dest_airport_id","distance","route","day"
552,"F9",14679,11292,853.0,"14679-11292",2
4438,"EV",12266,10781,253.0,"12266-10781",5
3243,"OO",13230,13930,594.0,"13230-13930",1
5666,"OO",13930,11109,911.0,"13930-11109",5
5193,"OH",14108,11057,607.0,"14108-11057",7
3741,"OO",10731,10397,238.0,"10731-10397",7
1481,"DL",12992,10397,453.0,"12992-10397",3
303,"AA",12892,12264,2288.0,"12892-12264",1
1610,"UA",14831,12889,386.0,"14831-12889",6
443,"AA",11278,11057,331.0,"11278-11057",7
1768,"WN",12339,11292,977.0,"12339-11292",3
4818,"9E",12478,14492,427.0,"12478-14492",6
2708,"AA",10721,12892,2611.0,"10721-12892",6
1726,"DL",14492,10397,356.0,"14492-10397",3
6186,"YV",11697,12264,901.0,"11697-12264",2
3452,"MQ",10469,13930,122.0,"10469-13930",3
5686,"WN",14679,15376,368.0,"14679-15376",5
1880,"AA",14107,14771,651.0,"14107-14771",2
5043,"9E",14100,11433,453.0,"14100-11433",2
4785,"PT",10581,14100,473.0,"10581-14100",2
2314,"AA",13204,11298,985.0,"13204-11298",6
528,"NK",11697,11618,1065.0,"11697-11618",6
4344,"YX",14730,13303,910.0,"14730-13303",4
2267,"UA",13930,14683,1041.0,"13930-14683",4
6021,"CP",12892,14570,391.0,"12892-14570",3
3807,"ZW",12397,12264,250.0,"12397-12264",2
6153,"YV",12264,10994,441.0,"12264-10994",3
5391,"OH",13795,11057,191.0,"13795-11057",2
4731,"WN",14683,12889,1069.0,"14683-12889",5
1929,"AS",12892,14771,337.0,"12892-14771",6
1680,"DL",10397,13342,669.0,"10397-13342",2
6725,"WN",10423,10397,813.0,"10423-10397",1
1305,"DL",12892,13204,2218.0,"12892-13204",4
34,"B6",12478,10785,266.0,"12478-10785",4
3669,"MQ",13930,14524,642.0,"13930-14524",6
1166,"UA",13930,12953,733.0,"13930-12953",4
3605,"MQ",13930,12094,1009.0,"13930-12094",5
1636,"AA",15304,14100,920.0,"15304-14100",4
454,"WN",15016,10423,721.0,"15016-10423",6
729,"G4",15376,10666,1299.0,"15376-10666",3
379,"WN",13198,11697,1242.0,"13198-11697",6
606,"UA",12266,11697,966.0,"12266-11697",2
371,"AS",11697,14771,2584.0,"11697-14771",3
2397,"UA",14057,12266,1825.0,"14057-12266",1
596,"NK",11697,13487,1487.0,"11697-13487",1
5537,"OO",14489,14771,462.0,"14489-14771",7
4768,"PT",10868,11057,88.0,"10868-11057",6
5485,"OH",13871,11057,913.0,"13871-11057",4
212,"UA",13303,12264,921.0,"13303-12264",4
1440,"DL",10397,11259,721.0,"10397-11259",4
3469,"OO",11638,14679,314.0,"11638-14679",5
4813,"ZW",13930,13342,67.0,"13930-13342",5
1651,"WN",10792,10821,281.0,"10792-10821",7
5385,"OO",11292,14683,794.0,"11292-14683",6
4887,"WN",11042,13232,307.0,"11042-13232",1
248,"UA",13930,14771,1846.0,"13930-14771",7
5002,"PT",14100,10792,279.0,"14100-10792",6
936,"AA",14107,13198,1044.0,"14107-13198",2
1690,"DL",10529,10397,859.0,"10529-10397",4
495,"B6",12197,13204,972.0,"12197-13204",3
3079,"DL",14730,10397,321.0,"14730-10397",1
1442,"AA",13930,14057,1739.0,"13930-14057",2
3584,"WN",14747,14831,696.0,"14747-14831",1
1789,"UA",12266,15304,787.0,"12266-15304",7
2616,"AA",13851,11298,175.0,"13851-11298",7
479,"F9",13495,11292,1062.0,"13495-11292",4
1101,"DL",12892,10397,1947.0,"12892-10397",5
1003,"DL",13930,14869,1250.0,"13930-14869",2
2008,"AA",11292,11057,1337.0,"11292-11057",7
468,"WN",13851,12191,419.0,"13851-12191",3
220,"NK",14635,13930,1120.0,"14635-13930",6
1104,"DL",14869,10849,347.0,"14869-10849",4
1745,"AA",11278,15304,814.0,"11278-15304",5
187,"AA",12892,14100,2402.0,"12892-14100",3
1831,"DL",11193,13204,757.0,"11193-13204",6
4737,"PT",11057,11699,99.0,"11057-11699",4
677,"AA",13204,11057,468.0,"13204-11057",1
1361,"DL",14122,11433,201.0,"14122-11433",6
1668,"AA",11057,13930,599.0,"11057-13930",4
3602,"OO",14747,14489,228.0,"14747-14489",2
2700,"DL",10397,15323,227.0,"10397-15323",7
3770,"ZW",10994,13930,760.0,"10994-13930",5
2138,"WN",14831,14057,569.0,"14831-14057",7
749,"F9",11292,14107,602.0,"11292-14107",2
136,"AS",10299,14747,1448.0,"10299-14747",5
276,"HA",12173,13830,100.0,"12173-13830",2
6237,"YV",14685,12266,851.0,"14685-12266",1
6029,"YV",12264,11057,322.0,"12264-11057",4
5184,"OH",11057,10994,168.0,"11057-10994",7
2828,"QX",14004,14771,710.0,"14004-14771",2
2033,"UA",11292,12264,1452.0,"11292-12264",5
160,"AA",11057,11278,331.0,"11057-11278",4
5344,"OH",11996,11057,75.0,"11996-11057",6
3328,"MQ",15370,11298,237.0,"15370-11298",1
3113,"OO",11612,13930,272.0,"11612-13930",3
3842,"OO",13487,14696,411.0,"13487-14696",4
627,"WN",14831,14908,342.0,"14831-14908",7
2037,"AA",11057,13198,808.0,"11057-13198",5
4600,"WN",15016,14492,667.0,"15016-14492",1
2106,"UA",11618,12264,212.0,"11618-12264",4
3855,"OO",12953,13198,1107.0,"12953-13198",7
965,"WN",14635,14122,966.0,"14635-14122",3
1316,"DL",13487,14057,1426.0,"13487-14057",7
5383,"OH",13360,11057,490.0,"13360-11057",1
624,"UA",14771,13930,1846.0,"14771-13930",3
1215,"DL",13342,10397,669.0,"13342-10397",4
5776,"CP",14679,12892,109.0,"14679-12892",2
1364,"WN",10397,13495,425.0,"10397-13495",6
1874,"UA",12266,11292,862.0,"12266-11292",2
2856,"DL",12478,14869,1990.0,"12478-14869",1
276,"AA",10994,11057,168.0,"10994-11057",4
5485,"OH",13871,11057,913.0,"13871-11057",5
3633,"YX",13198,11618,1092.0,"13198-11618",7
6220,"G7",11996,11433,508.0,"11996-11433",6
6038,"YX",11066,10721,640.0,"11066-10721",7
1640,"AS",14057,12889,763.0,"14057-12889",1
1221,"UA",12173,12892,2556.0,"12173-12892",2
4212,"EV",12266,12951,201.0,"12266-12951",7
162,"WN",10721,11259,1554.0,"10721-11259",2
5408,"OH",11278,11986,524.0,"11278-11986",3
131,"AA",11278,11057,331.0,"11278-11057",1
5114,"9E",10397,10785,961.0,"10397-10785",6
4582,"WN",14679,10693,1751.0,"14679-10693",5
5750,"YV",14570,14107,601.0,"14570-14107",7
1675,"UA",10821,14771,2457.0,"10821-14771",4
1529,"DL",12478,12892,2475.0,"12478-12892",4
1980,"DL",10397,12451,270.0,"10397-12451",1
4241,"MQ",13244,13303,859.0,"13244-13303",3
4200,"MQ",13930,13485,109.0,"13930-13485",7
881,"G4",11721,14112,1040.0,"11721-14112",4
5794,"YV",14107,15376,110.0,"14107-15376",2
3217,"OO",13377,11298,293.0,"13377-11298",7
3241,"OO",15096,13930,607.0,"15096-13930",6
508,"AA",11057,14492,130.0,"11057-14492",2
5782,"YV",13244,14107,1264.0,"13244-14107",3
825,"UA",12266,11292,862.0,"12266-11292",6
1415,"UA",11618,13303,1085.0,"11618-13303",7
4547,"WN",15376,14679,368.0,"15376-14679",5
3600,"MQ",13930,10408,161.0,"13930-10408",5
1358,"DL",12892,13487,1535.0,"12892-13487",3
436,"AS",14679,10721,2588.0,"14679-10721",6
2319,"AA",14057,14107,1009.0,"14057-14107",2
5382,"OH",14100,15096,228.0,"14100-15096",2
360,"UA",12892,12264,2288.0,"12892-12264",1
3975,"EV",14696,13930,84.0,"14696-13930",2
5391,"OO",11292,10372,125.0,"11292-10372",4
2355,"WN",14730,13232,271.0,"14730-13232",2
4992,"C5",11278,11042,310.0,"11278-11042",7
5258,"OH",11278,11996,396.0,"11278-11996",7
2674,"DL",11193,10397,373.0,"11193-10397",5
1016,"WN",13487,14107,1276.0,"13487-14107",1
770,"UA",14893,11618,2500.0,"14893-11618",4
627,"NK",11433,14635,1084.0,"11433-14635",6
1162,"AA",15376,13930,1437.0,"15376-13930",7
5196,"9E",11433,10785,537.0,"11433-10785",6
895,"AS",14679,12173,2614.0,"14679-12173",2
5442,"9E",10397,11624,646.0,"10397-11624",6
2635,"QX",11884,14679,1027.0,"11884-14679",1
244,"B6",14027,11618,1023.0,"14027-11618",2
3816,"ZW",14633,13930,268.0,"14633-13930",2
5772,"CP",12892,14893,373.0,"12892-14893",1
566,"NK",12889,12339,1590.0,"12889-12339",1
5123,"OO",13930,10409,507.0,"13930-10409",6
3954,"MQ",11641,11057,118.0,"11641-11057",1
4455,"EV",14685,11618,708.0,"14685-11618",1
4326,"OO",14711,11433,301.0,"14711-11433",2
5549,"OO",14487,14771,199.0,"14487-14771",1
2953,"QX",11884,14747,224.0,"11884-14747",3
4225,"MQ",11298,12191,247.0,"11298-12191",2
1867,"UA",14747,12266,1874.0,"14747-12266",7
1146,"B6",11697,14524,805.0,"11697-14524",1
3690,"YX",11995,11618,445.0,"11995-11618",1
2351,"G4",14761,13230,827.0,"14761-13230",1
5703,"CP",14893,12892,373.0,"14893-12892",1
1222,"WN",13198,13342,436.0,"13198-13342",7
619,"B6",10721,14679,2588.0,"10721-14679",3
4708,"AX",11292,15919,616.0,"11292-15919",5
19,"B6",10721,14679,2588.0,"10721-14679",6
3454,"YX",11618,11278,199.0,"11618-11278",5
711,"UA",11618,11697,1065.0,"11618-11697",3
6322,"YV",11193,12266,871.0,"11193-12266",6
5701,"OO",14771,14698,190.0,"14771-14698",2
2257,"AA",11298,13495,447.0,"11298-13495",4
4056,"WN",10397,12953,762.0,"10397-12953",7
2183,"G4",14576,14761,1009.0,"14576-14761",5
3334,"MQ",13303,14122,1013.0,"13303-14122",2
2012,"QX",14057,10849,554.0,"14057-10849",2
2266,"AA",14683,11298,247.0,"14683-11298",2
165,"WN",12889,10423,1090.0,"12889-10423",7
5364,"9E",13487,11267,574.0,"13487-11267",6
2794,"DL",15304,12478,1005.0,"15304-12478",6
213,"G4",12889,11775,1104.0,"12889-11775",2
846,"G4",14112,13230,912.0,"14112-13230",3
5975,"YV",11775,11298,737.0,"11775-11298",6
4709,"AX",11292,13851,495.0,"11292-13851",4
1288,"UA",13830,14771,2338.0,"13830-14771",4
5434,"9E",10397,15412,152.0,"10397-15412",3
5327,"9E",10792,11433,241.0,"10792-11433",2
1011,"DL",14771,12892,337.0,"14771-12892",6
55,"WN",12191,13495,302.0,"12191-13495",7
5046,"OO",11292,12902,280.0,"11292-12902",4
2312,"QX",14908,15023,433.0,"14908-15023",3
1862,"AA",14107,14689,455.0,"14107-14689",1
3031,"WN",10721,10821,369.0,"10721-10821",1
828,"B6",13204,11618,937.0,"13204-11618",2
2605,"AA",14492,11298,1061.0,"14492-11298",1
980,"NK",11697,11057,632.0,"11697-11057",7
611,"B6",12478,12889,2248.0,"12478-12889",1
4167,"OO",14689,14869,615.0,"14689-14869",6
3552,"WN",15016,13495,604.0,"15016-13495",5
2464,"DL",15304,12478,1005.0,"15304-12478",7
4737,"AX",11292,12278,420.0,"11292-12278",4
5403,"OH",11057,12197,564.0,"11057-12197",7
3542,"OO",10397,10146,145.0,"10397-10146",2
5520,"OO",12451,13930,864.0,"12451-13930",6
2758,"DL",13342,11433,237.0,"13342-11433",3
4822,"PT",14100,14098,201.0,"14100-14098",6
3305,"OO",14057,14831,569.0,"14057-14831",1
1847,"AA",14100,14683,1496.0,"14100-14683",3
4164,"MQ",11982,11298,134.0,"11982-11298",6
5558,"OO",11292,13029,423.0,"11292-13029",1
214,"UA",14771,13930,1846.0,"14771-13930",2
2315,"DL",10397,10868,192.0,"10397-10868",7
1552,"UA",11618,14027,1023.0,"11618-14027",3
966,"AA",14107,11278,1979.0,"14107-11278",5
1152,"AA",11057,12266,912.0,"11057-12266",5
2158,"QX",14747,11470,99.0,"14747-11470",5
5284,"OH",11057,15249,386.0,"11057-15249",1
810,"NK",13495,11433,926.0,"13495-11433",5
2656,"AA",11057,11298,936.0,"11057-11298",2
1019,"AA",14831,11298,1438.0,"14831-11298",6
5594,"OO",12892,13476,266.0,"12892-13476",5
2701,"WN",11697,10257,1204.0,"11697-10257",7
575,"UA",14771,10397,2139.0,"14771-10397",4
2483,"AA",15376,11298,813.0,"15376-11298",6
4960,"C5",12264,10434,189.0,"12264-10434",5
1686,"UA",14100,13930,678.0,"14100-13930",1
3882,"MQ",15919,11298,280.0,"15919-11298",7
4717,"PT",14576,11278,296.0,"14576-11278",4
2384,"DL",11193,11697,932.0,"11193-11697",2
2179,"DL",11433,14635,1084.0,"11433-14635",2
1759,"AS",14771,14747,679.0,"14771-14747",4
27,"HA",14747,12173,2677.0,"14747-12173",5
2374,"DL",10599,10397,134.0,"10599-10397",6
2491,"DL",10397,14730,321.0,"10397-14730",5
1056,"AA",12953,11298,1389.0,"12953-11298",7
4457,"WN",11066,13232,283.0,"11066-13232",3
1483,"UA",11618,14771,2565.0,"11618-14771",5
1039,"F9",10792,13204,1011.0,"10792-13204",2
4432,"EV",12266,10781,253.0,"12266-10781",6
5835,"WN",10140,11292,349.0,"10140-11292",1
4853,"PT",15412,11057,177.0,"15412-11057",7
5647,"OO",14771,14689,262.0,"14771-14689",5
5298,"OH",11057,10431,91.0,"11057-10431",1
5951,"WN",12889,13796,407.0,"12889-13796",5
3880,"MQ",11540,13930,1236.0,"11540-13930",1
3504,"OO",14869,14893,532.0,"14869-14893",7
4243,"WN",13204,14307,1072.0,"13204-14307",4
5513,"OH",11278,14122,204.0,"11278-14122",3
4210,"OO",12343,13487,255.0,"12343-13487",5
1959,"WN",14893,13891,390.0,"14893-13891",7
1391,"AS",13495,14771,1911.0,"13495-14771",7
1325,"DL",10397,11624,646.0,"10397-11624",5
279,"AA",11298,13303,1121.0,"11298-13303",2
5076,"OH",11057,10980,241.0,"11057-10980",5
4140,"EV",12266,10781,253.0,"12266-10781",7
966,"DL",13244,10397,332.0,"13244-10397",7
2256,"DL",15016,14869,1156.0,"15016-14869",6
4336,"EV",13930,13198,403.0,"13930-13198",2
2463,"DL",10397,12278,782.0,"10397-12278",6
631,"UA",14771,14908,372.0,"14771-14908",7
4916,"9E",10721,10994,818.0,"10721-10994",1
794,"B6",10423,12478,1521.0,"10423-12478",6
4917,"PT",11278,11996,396.0,"11278-11996",3
472,"AS",14747,12892,954.0,"14747-12892",3
1226,"WN",13495,12892,1670.0,"13495-12892",7
5435,"OO",14107,12892,370.0,"14107-12892",3
1275,"NK",11066,15304,829.0,"11066-15304",3
1889,"AA",11298,15376,813.0,"11298-15376",5
3907,"OO",11433,10529,549.0,"11433-10529",7
2097,"WN",14683,10821,1407.0,"14683-10821",6
1616,"B6",10792,10721,395.0,"10792-10721",6
681,"F9",13204,11292,1546.0,"13204-11292",4
5322,"OO",11292,12278,420.0,"11292-12278",3
3321,"MQ",11298,11415,335.0,"11298-11415",3
2193,"DL",13487,14747,1399.0,"13487-14747",3
2359,"DL",13930,13487,334.0,"13930-13487",7
5918,"YV",12896,11298,282.0,"12896-11298",1
2940,"DL",12892,14869,590.0,"12892-14869",3
1247,"UA",11278,12266,1208.0,"11278-12266",3
392,"NK",13204,12339,829.0,"13204-12339",1
4035,"WN",11066,15016,409.0,"11066-15016",2
2191,"AA",11057,14843,1475.0,"11057-14843",4
232,"AA",13830,12892,2486.0,"13830-12892",5
5513,"9E",15624,10397,250.0,"15624-10397",3
1779,"UA",10821,11292,1491.0,"10821-11292",5
5001,"C5",12451,11618,820.0,"12451-11618",4
2079,"F9",12889,14771,414.0,"12889-14771",3
5720,"YV",13422,11298,539.0,"13422-11298",4
6379,"YV",12264,13198,926.0,"12264-13198",6
5089,"WN",13342,11292,896.0,"13342-11292",1
4186,"EV",13930,12339,177.0,"13930-12339",5
6232,"WN",11259,12992,296.0,"11259-12992",4
299,"UA",11292,10299,2405.0,"11292-10299",4
2308,"DL",12266,10397,689.0,"12266-10397",6
4428,"EV",11618,10581,393.0,"11618-10581",5
4073,"OO",14252,14747,172.0,"14252-14747",5
4782,"WN",14321,10821,452.0,"14321-10821",5
5116,"OH",10994,11057,168.0,"10994-11057",4
4953,"C5",10257,11618,143.0,"10257-11618",6
5794,"OO",14698,11292,931.0,"14698-11292",4
5080,"OH",12217,11057,333.0,"12217-11057",1
3360,"MQ",13930,14783,438.0,"13930-14783",1
4770,"AX",13930,15380,224.0,"13930-15380",1
234,"WN",10397,11066,447.0,"10397-11066",7
336,"B6",11433,10721,632.0,"11433-10721",2
5781,"OO",11638,12892,209.0,"11638-12892",6
3988,"EV",10431,11618,583.0,"10431-11618",2
1310,"DL",13487,12478,1029.0,"13487-12478",5
1932,"WN",14107,12889,255.0,"14107-12889",2
1684,"UA",14771,12982,2447.0,"14771-12982",5
466,"B6",14635,10721,1249.0,"14635-10721",4
276,"WN",13198,12953,1107.0,"13198-12953",7
1122,"DL",13487,10397,907.0,"13487-10397",6
2268,"WN",10397,11697,581.0,"10397-11697",7
1621,"DL",11433,15304,983.0,"11433-15304",5
2879,"F9",12953,13303,1096.0,"12953-13303",3
730,"AS",14747,15016,1709.0,"14747-15016",3
1690,"AA",10529,11057,644.0,"10529-11057",1
4459,"YX",14307,14100,237.0,"14307-14100",3
1345,"WN",13871,12889,1099.0,"13871-12889",1
856,"AA",11697,14100,992.0,"11697-14100",1
1680,"DL",10397,13342,669.0,"10397-13342",1
5713,"WN",14893,11292,909.0,"14893-11292",1
5802,"YV",11298,15624,641.0,"11298-15624",5
62,"AS",10299,12523,571.0,"10299-12523",2
2587,"QX",14747,11603,234.0,"14747-11603",7
4822,"ZW",11577,13930,398.0,"11577-13930",5
2673,"WN",10423,12191,148.0,"10423-12191",4
2542,"DL",10721,13487,1124.0,"10721-13487",1
74,"AS",10299,12523,571.0,"10299-12523",1
3974,"EV",12266,12278,542.0,"12266-12278",3
2273,"WN",13495,11259,436.0,"13495-11259",2
5927,"YV",11298,14730,733.0,"11298-14730",4
4501,"G7",13930,15016,258.0,"13930-15016",7
5928,"WN",15016,13204,882.0,"15016-13204",4
3332,"MQ",13303,11066,990.0,"13303-11066",6
5143,"OH",11057,13139,175.0,"11057-13139",1
5020,"C5",11433,11618,488.0,"11433-11618",2
371,"B6",12953,11697,1076.0,"12953-11697",7
3570,"OO",11042,11433,95.0,"11042-11433",3
3649,"OO",13487,11637,223.0,"13487-11637",5
2332,"UA",12889,12266,1222.0,"12889-12266",6
5750,"CP",14831,12889,386.0,"14831-12889",6
4382,"YX",14100,15919,1066.0,"14100-15919",5
762,"AA",14122,11298,1067.0,"14122-11298",2
5682,"CP",14831,12892,308.0,"14831-12892",4
1795,"AS",11433,14747,1927.0,"11433-14747",1
3453,"OO",14908,14771,372.0,"14908-14771",7
1554,"AA",13230,11057,413.0,"13230-11057",6
1384,"AA",12892,13930,1744.0,"12892-13930",1
5019,"C5",11986,11618,605.0,"11986-11618",2
4546,"YX",11042,13303,1080.0,"11042-13303",6
1491,"DL",15304,10397,406.0,"15304-10397",3
1758,"WN",14893,14107,647.0,"14893-14107",2
1,"AS",11278,14747,2329.0,"11278-14747",2
2385,"UA",11292,13930,888.0,"11292-13930",3
5526,"OH",11057,15016,575.0,"11057-15016",6
5230,"9E",10397,10685,533.0,"10397-10685",7
4768,"9E",13487,11203,175.0,"13487-11203",4
1901,"DL",12441,13487,872.0,"12441-13487",3
2440,"UA",13930,10423,977.0,"13930-10423",4
4060,"MQ",11973,11298,500.0,"11973-11298",1
6302,"YV",13495,12266,305.0,"13495-12266",1
1142,"WN",10800,14831,296.0,"10800-14831",3
190,"AA",11298,14685,925.0,"11298-14685",5
900,"WN",10693,14100,675.0,"10693-14100",6
55,"HA",12892,13830,2486.0,"12892-13830",3
1072,"WN",14893,15016,1679.0,"14893-15016",6
3603,"MQ",13930,10599,583.0,"13930-10599",4
2147,"F9",11057,12889,1916.0,"11057-12889",5
2246,"UA",12892,12889,236.0,"12892-12889",6
6161,"WN",14679,14057,933.0,"14679-14057",1
215,"WN",12191,12889,1235.0,"12191-12889",2
2188,"AA",14027,11298,1102.0,"14027-11298",3
559,"DL",14843,10397,1547.0,"14843-10397",6
3167,"OO",15412,11298,771.0,"15412-11298",2
4229,"MQ",12278,11298,328.0,"12278-11298",4
3170,"WN",13495,11292,1062.0,"13495-11292",4
4035,"EV",11278,13930,612.0,"11278-13930",4
5382,"OH",12992,11298,304.0,"12992-11298",7
839,"AA",14107,14893,647.0,"14107-14893",3
1376,"WN",13198,15016,237.0,"13198-15016",1
5865,"OO",14771,14698,190.0,"14771-14698",5
66,"AS",12523,14747,909.0,"12523-14747",4
5900,"YV",11298,11140,354.0,"11298-11140",3
216,"NK",12892,12266,1379.0,"12892-12266",2
2647,"DL",10397,10721,946.0,"10397-10721",2
517,"NK",10423,11292,775.0,"10423-11292",2
5998,"YX",12953,15016,888.0,"12953-15016",2
3455,"MQ",11423,13930,299.0,"11423-13930",4
2223,"AA",11298,13930,801.0,"11298-13930",1
3494,"YX",12266,11066,986.0,"12266-11066",4
2677,"WN",11259,11292,651.0,"11259-11292",5
3790,"ZW",14576,12264,288.0,"14576-12264",5
5226,"OH",11278,13931,142.0,"11278-13931",4
1039,"DL",10397,12945,304.0,"10397-12945",3
1610,"UA",14869,12266,1195.0,"14869-12266",5
2216,"WN",14730,13204,719.0,"14730-13204",6
590,"DL",11433,12889,1749.0,"11433-12889",1
3359,"OO",15376,14057,1119.0,"15376-14057",1
1688,"AS",14747,12889,867.0,"14747-12889",6
1520,"G4",14112,12544,528.0,"14112-12544",4
4159,"OO",14570,12889,345.0,"14570-12889",5
3490,"YX",11298,11618,1372.0,"11298-11618",5
2454,"DL",13487,14679,1532.0,"13487-14679",2
381,"B6",10721,14524,474.0,"10721-14524",2
3825,"MQ",13930,15370,585.0,"13930-15370",1
2489,"UA",14771,10423,1504.0,"14771-10423",7
5502,"OO",11292,10372,125.0,"11292-10372",3
5614,"WN",14492,13198,904.0,"14492-13198",1
512,"B6",10423,11697,1105.0,"10423-11697",1
128,"NK",12892,10821,2329.0,"12892-10821",1
1301,"B6",10721,13495,1368.0,"10721-13495",4
6188,"YV",12264,13230,94.0,"12264-13230",1
3435,"OO",14747,14698,847.0,"14747-14698",4
16,"AA",14771,12478,2586.0,"14771-12478",7
5771,"OO",12892,12441,784.0,"12892-12441",6
2560,"QX",14747,14057,129.0,"14747-14057",7
2066,"UA",13930,11697,1182.0,"13930-11697",2
5601,"OH",11252,11057,416.0,"11252-11057",4
4670,"WN",10397,14683,874.0,"10397-14683",1
5460,"9E",11267,11433,166.0,"11267-11433",1
598,"G4",10466,14457,873.0,"10466-14457",6
958,"NK",14635,10721,1249.0,"14635-10721",2
315,"DL",10849,14869,347.0,"10849-14869",3
4833,"PT",11057,14092,203.0,"11057-14092",1
5377,"9E",12478,11298,1391.0,"12478-11298",6
2063,"WN",14747,11292,1024.0,"14747-11292",3
2467,"AA",11298,11423,624.0,"11298-11423",1
892,"AA",12892,14771,337.0,"12892-14771",5
3731,"OO",14108,13487,342.0,"14108-13487",7
4238,"EV",14321,11618,284.0,"14321-11618",7
1824,"DL",14057,14869,630.0,"14057-14869",1
1291,"DL",14747,13930,1721.0,"14747-13930",4
5969,"OO",14107,12892,370.0,"14107-12892",2
1092,"WN",10821,10529,283.0,"10821-10529",6
2687,"DL",14869,12339,1355.0,"14869-12339",3
661,"DL",10397,15024,1599.0,"10397-15024",1
5002,"PT",10792,14100,279.0,"10792-14100",5
2615,"DL",14869,14679,626.0,"14869-14679",7
833,"AA",11298,11503,721.0,"11298-11503",4
3997,"EV",11057,11618,529.0,"11057-11618",4
6193,"WN",14908,13796,371.0,"14908-13796",5
724,"UA",12173,14771,2398.0,"12173-14771",3
5186,"OO",11337,13930,397.0,"11337-13930",2
1719,"WN",15304,10693,612.0,"15304-10693",7
2432,"F9",15304,11042,927.0,"15304-11042",7
1584,"AA",11298,10423,190.0,"11298-10423",4
4987,"PT",14100,12397,192.0,"14100-12397",7
5549,"OO",14487,14771,199.0,"14487-14771",5
1158,"UA",12892,12173,2556.0,"12892-12173",7
1221,"AS",10423,14771,1504.0,"10423-14771",7
5592,"OH",12992,11057,640.0,"12992-11057",3
4316,"WN",13232,14492,632.0,"13232-14492",5
